Dates,Year,Month,Day,Hour,Rented Bike Count,RR1,FF,DD,FXI,T,TD,U,DHUMI80,TSV,VV,GLO,weekday,Seasons,Holiday
2023-01-08,2023,1,8,8,15,0.2,2.3,170.0,9.9,12.6,11.3,92.0,60.0,13.4,21492.0,0.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,9,38,0.2,2.6,180.0,8.9,12.8,10.6,87.0,60.0,12.8,19574.0,3.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,10,87,0.0,2.0,140.0,8.4,13.1,11.0,87.0,60.0,13.1,33280.0,27.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,11,109,0.0,2.4,140.0,7.5,13.0,11.1,88.0,60.0,13.2,22584.0,98.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,12,113,0.0,3.0,170.0,8.8,13.7,10.2,79.0,58.0,12.4,34217.0,87.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,13,116,0.0,2.8,180.0,7.4,13.2,9.8,80.0,27.0,12.1,41951.0,23.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,14,137,0.0,1.4,180.0,5.5,13.1,10.3,83.0,60.0,12.5,36450.0,18.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,15,160,0.2,3.3,130.0,9.1,12.7,11.4,92.0,60.0,13.5,21969.0,19.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,16,192,0.0,2.6,130.0,8.5,12.6,11.0,90.0,60.0,13.1,22569.0,6.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,17,214,0.0,1.5,200.0,6.6,13.3,11.2,87.0,60.0,13.3,20534.0,0.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,18,139,0.0,1.7,240.0,6.3,13.4,11.7,89.0,60.0,13.7,18695.0,0.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,19,130,0.0,1.5,200.0,4.0,12.7,10.9,89.0,60.0,13.0,18407.0,0.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,20,88,0.0,1.0,270.0,4.5,12.6,11.3,92.0,60.0,13.4,14296.0,0.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,21,65,0.0,0.9,270.0,3.0,12.3,11.3,94.0,60.0,13.4,4871.0,0.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,22,63,0.0,0.8,310.0,4.7,11.7,10.8,94.0,60.0,12.9,3401.0,0.0,Sunday,Hiver,Public Holiday
2023-01-08,2023,1,8,23,48,0.0,2.4,280.0,5.3,11.1,10.6,97.0,60.0,12.8,11254.0,0.0,Sunday,Hiver,Public Holiday
2023-01-09,2023,1,9,0,21,0.0,1.8,310.0,6.2,10.7,9.8,94.0,60.0,12.1,10804.0,0.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,1,11,0.0,0.7,290.0,5.4,10.3,9.4,94.0,60.0,11.8,12973.0,0.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,2,8,0.0,2.0,280.0,6.6,10.5,8.9,90.0,60.0,11.4,18762.0,0.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,3,1,0.0,3.1,270.0,9.5,10.3,8.3,87.0,60.0,10.9,24490.0,0.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,4,8,0.0,2.7,280.0,7.6,10.0,7.4,84.0,60.0,10.3,45092.0,0.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,5,3,0.0,4.2,270.0,9.9,9.2,5.8,79.0,54.0,9.2,59548.0,0.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,6,31,0.0,3.2,280.0,10.1,8.4,4.8,78.0,0.0,8.6,59392.0,0.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,7,117,0.0,2.7,280.0,8.0,7.9,3.9,76.0,0.0,8.1,58233.0,0.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,8,231,0.0,3.6,270.0,9.5,8.6,2.7,66.0,0.0,7.4,30803.0,9.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,9,142,0.0,3.8,270.0,9.3,10.4,2.5,58.0,0.0,7.3,23563.0,38.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,10,71,0.0,4.2,270.0,10.9,11.6,2.3,53.0,0.0,7.2,22846.0,100.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,11,114,0.0,4.5,270.0,10.6,12.7,2.3,49.0,0.0,7.2,20447.0,136.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,12,142,0.0,4.7,270.0,12.2,13.4,3.4,51.0,0.0,7.8,16958.0,151.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,13,140,0.0,4.9,270.0,11.0,13.0,3.0,51.0,0.0,7.6,16420.0,144.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,14,136,0.0,5.4,270.0,15.9,12.6,1.9,48.0,0.0,7.0,23540.0,107.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,15,151,0.0,4.1,270.0,13.0,11.3,2.7,55.0,0.0,7.4,46051.0,56.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,16,191,0.0,5.1,280.0,13.2,10.7,0.6,50.0,0.0,6.4,10004.0,31.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,17,284,0.0,3.5,270.0,15.3,9.2,1.3,58.0,0.0,6.7,59862.0,1.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,18,272,0.0,4.2,280.0,14.1,8.7,0.4,56.0,0.0,6.3,58849.0,0.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,19,176,0.0,4.6,270.0,13.6,8.2,0.4,58.0,0.0,6.3,58869.0,0.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,20,82,0.0,3.3,270.0,11.1,7.5,0.0,59.0,0.0,6.1,58817.0,0.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,21,65,0.0,2.8,270.0,11.8,7.0,0.2,62.0,0.0,6.2,57500.0,0.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,22,50,0.0,2.8,270.0,10.2,6.7,0.0,62.0,0.0,6.1,59003.0,0.0,Monday,Hiver,No Holiday
2023-01-09,2023,1,9,23,29,0.0,2.9,280.0,10.2,7.1,-0.7,58.0,0.0,5.8,59711.0,0.0,Monday,Hiver,No Holiday
2023-01-10,2023,1,10,0,12,0.0,3.1,270.0,9.2,6.6,-0.5,61.0,0.0,5.9,57320.0,0.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,1,5,0.0,2.7,270.0,7.2,5.9,0.0,66.0,0.0,6.1,59250.0,0.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,2,7,0.0,3.8,270.0,9.7,6.7,0.4,64.0,0.0,6.3,59113.0,0.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,3,2,0.0,4.5,270.0,11.9,7.1,0.0,61.0,0.0,6.1,59961.0,0.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,4,5,0.0,4.4,280.0,13.7,7.5,-1.2,54.0,0.0,5.6,59530.0,0.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,5,6,0.0,4.5,270.0,21.3,6.9,-1.2,56.0,0.0,5.6,57828.0,0.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,6,23,0.0,3.4,270.0,11.8,6.5,-1.2,58.0,0.0,5.6,57058.0,0.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,7,116,0.0,3.8,270.0,13.1,6.6,-1.2,57.0,0.0,5.6,52640.0,0.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,8,282,0.0,1.6,250.0,11.2,6.9,-0.5,59.0,0.0,5.9,16002.0,6.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,9,143,0.0,1.9,260.0,6.4,9.0,0.0,53.0,0.0,6.1,6523.0,39.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,10,84,0.0,3.7,270.0,10.0,10.6,0.0,48.0,0.0,6.1,7316.0,102.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,11,112,0.0,3.4,270.0,10.5,11.8,-0.5,43.0,0.0,5.9,7869.0,136.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,12,148,0.0,2.9,280.0,10.7,12.9,0.0,41.0,0.0,6.1,6687.0,151.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,13,145,0.0,3.8,270.0,12.3,13.1,-0.3,40.0,0.0,6.0,6808.0,146.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,14,107,0.0,4.3,280.0,10.6,13.0,0.0,41.0,0.0,6.1,5475.0,124.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,15,137,0.0,3.6,270.0,11.4,11.9,-1.0,41.0,0.0,5.7,7600.0,87.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,16,224,0.0,2.6,270.0,8.2,11.0,-0.7,44.0,0.0,5.8,24116.0,36.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,17,293,0.0,1.9,330.0,7.9,9.1,-0.5,51.0,0.0,5.9,50238.0,1.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,18,304,0.0,1.4,310.0,6.2,8.1,0.4,58.0,0.0,6.3,50912.0,0.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,19,194,0.0,2.7,290.0,7.7,8.3,1.9,64.0,0.0,7.0,48646.0,0.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,20,116,0.0,3.5,270.0,8.3,8.6,0.2,56.0,0.0,6.2,46615.0,0.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,21,102,0.0,0.9,230.0,6.6,7.4,0.2,60.0,0.0,6.2,40837.0,0.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,22,74,0.0,0.0,0.0,3.4,6.6,0.2,64.0,0.0,6.2,48436.0,0.0,Tuesday,Hiver,No Holiday
2023-01-10,2023,1,10,23,41,0.0,0.7,240.0,5.5,6.5,0.6,66.0,0.0,6.4,47875.0,0.0,Tuesday,Hiver,No Holiday
2023-01-11,2023,1,11,0,26,0.0,1.0,250.0,3.3,6.1,0.9,69.0,0.0,6.5,48417.0,0.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,1,6,0.0,0.5,230.0,2.2,6.5,1.3,69.0,0.0,6.7,25900.0,0.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,2,4,0.0,0.9,270.0,4.7,6.6,1.5,70.0,0.0,6.8,32197.0,0.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,3,1,0.0,1.4,280.0,3.7,6.3,2.1,74.0,0.0,7.1,28198.0,0.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,4,4,0.0,1.4,280.0,2.7,6.4,1.9,73.0,0.0,7.0,35962.0,0.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,5,11,0.0,1.1,290.0,2.6,6.4,2.1,74.0,0.0,7.1,27525.0,0.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,6,19,0.0,1.1,300.0,3.0,6.5,2.1,73.0,0.0,7.1,34632.0,0.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,7,110,0.0,1.4,290.0,3.5,6.6,1.9,72.0,0.0,7.0,15254.0,0.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,8,292,0.0,1.3,290.0,3.6,6.8,2.3,73.0,0.0,7.2,24808.0,5.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,9,152,0.0,1.3,240.0,3.6,9.5,3.0,64.0,0.0,7.6,21607.0,33.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,10,129,0.0,1.0,270.0,3.4,12.0,3.8,57.0,0.0,8.0,28761.0,99.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,11,144,0.0,2.7,260.0,5.0,13.5,4.3,54.0,0.0,8.3,27699.0,117.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,12,224,0.0,2.8,250.0,6.5,14.5,5.0,53.0,0.0,8.7,18665.0,126.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,13,185,0.0,2.9,270.0,8.9,14.7,5.8,55.0,0.0,9.2,39495.0,131.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,14,201,0.0,3.4,250.0,8.6,13.3,5.5,59.0,0.0,9.0,45175.0,90.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,15,202,0.0,2.9,270.0,8.0,12.7,6.2,65.0,0.0,9.5,52604.0,54.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,16,251,0.0,2.1,260.0,6.5,11.8,6.8,72.0,0.0,9.9,41086.0,16.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,17,301,0.0,1.7,270.0,7.2,11.4,6.7,73.0,0.0,9.8,26953.0,0.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,18,307,0.0,3.0,260.0,8.8,11.4,5.9,69.0,0.0,9.3,29051.0,0.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,19,205,0.0,3.2,270.0,8.9,10.5,5.9,73.0,0.0,9.3,41102.0,0.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,20,148,0.0,4.0,270.0,9.5,10.9,4.6,65.0,0.0,8.5,55131.0,0.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,21,82,0.0,3.9,280.0,12.6,11.3,3.6,59.0,0.0,7.9,51790.0,0.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,22,59,0.0,3.7,270.0,15.1,10.5,2.9,59.0,0.0,7.5,49118.0,0.0,Wednesday,Hiver,No Holiday
2023-01-11,2023,1,11,23,54,0.0,2.7,270.0,12.1,9.8,2.5,60.0,0.0,7.3,52743.0,0.0,Wednesday,Hiver,No Holiday
2023-01-12,2023,1,12,0,14,0.0,2.9,270.0,10.1,9.4,1.3,57.0,0.0,6.7,48499.0,0.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,1,8,0.0,3.9,270.0,7.0,8.2,2.1,65.0,0.0,7.1,49412.0,0.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,2,3,0.0,3.6,280.0,9.4,8.5,2.5,66.0,0.0,7.3,47479.0,0.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,3,1,0.0,2.5,300.0,8.7,8.3,2.5,67.0,0.0,7.3,40716.0,0.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,4,3,0.0,2.1,290.0,8.1,7.8,2.7,70.0,0.0,7.4,43347.0,0.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,5,8,0.0,2.6,300.0,8.6,7.4,2.9,73.0,0.0,7.5,43665.0,0.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,6,19,0.0,3.1,290.0,9.7,8.0,2.5,68.0,0.0,7.3,47423.0,0.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,7,136,0.0,2.8,290.0,10.8,8.1,2.1,66.0,0.0,7.1,50943.0,0.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,8,305,0.0,3.2,290.0,11.1,8.9,2.1,62.0,0.0,7.1,49110.0,3.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,9,159,0.0,3.2,320.0,11.9,11.8,1.9,51.0,0.0,7.0,30468.0,36.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,10,52,0.0,2.7,290.0,15.6,14.2,2.7,46.0,0.0,7.4,31122.0,108.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,11,129,0.0,2.9,280.0,10.4,13.2,2.1,47.0,0.0,7.1,13140.0,71.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,12,209,0.0,1.4,290.0,8.6,12.8,2.9,51.0,0.0,7.5,20893.0,137.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,13,208,0.0,2.3,260.0,6.7,16.1,3.6,43.0,0.0,7.9,20474.0,136.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,14,144,0.0,1.1,320.0,6.4,16.9,3.6,41.0,0.0,7.9,26348.0,118.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,15,196,0.0,1.3,290.0,5.2,13.5,2.5,47.0,0.0,7.3,40678.0,37.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,16,244,0.0,3.1,280.0,7.4,12.1,2.9,53.0,0.0,7.5,60000.0,19.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,17,359,0.0,1.3,250.0,5.2,9.1,2.7,64.0,0.0,7.4,46114.0,1.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,18,350,0.0,2.0,280.0,5.0,8.4,3.0,69.0,0.0,7.6,33622.0,0.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,19,240,0.0,2.4,270.0,5.3,8.2,4.3,76.0,0.0,8.3,32908.0,0.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,20,141,0.0,1.3,270.0,3.9,7.3,4.1,80.0,8.0,8.2,17344.0,0.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,21,97,0.0,2.5,280.0,5.3,7.9,4.3,78.0,46.0,8.3,12533.0,0.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,22,79,0.0,1.0,350.0,4.4,7.4,3.8,78.0,0.0,8.0,19560.0,0.0,Thursday,Hiver,No Holiday
2023-01-12,2023,1,12,23,67,0.0,1.3,320.0,4.3,8.2,4.3,76.0,0.0,8.3,17254.0,0.0,Thursday,Hiver,No Holiday
2023-01-13,2023,1,13,0,29,0.0,1.1,310.0,5.3,8.6,4.6,76.0,0.0,8.5,18047.0,0.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,1,18,0.0,1.4,270.0,4.8,8.8,5.1,78.0,0.0,8.8,23049.0,0.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,2,9,0.0,0.9,300.0,5.0,8.4,4.8,78.0,0.0,8.6,23770.0,0.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,3,3,0.0,0.9,300.0,3.0,7.2,4.6,84.0,44.0,8.5,24656.0,0.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,4,5,0.0,0.7,240.0,2.1,7.5,4.8,83.0,60.0,8.6,21859.0,0.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,5,13,0.0,1.6,270.0,3.3,7.5,4.6,82.0,39.0,8.5,16282.0,0.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,6,19,0.0,1.0,290.0,2.8,6.8,4.1,83.0,60.0,8.2,17562.0,0.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,7,132,0.0,0.5,190.0,2.3,6.2,3.9,86.0,60.0,8.1,13162.0,0.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,8,251,0.0,3.0,270.0,5.6,7.9,4.5,79.0,57.0,8.4,13785.0,0.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,9,171,0.0,2.4,270.0,5.4,8.5,4.3,75.0,0.0,8.3,17057.0,14.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,10,111,0.0,3.4,270.0,6.0,8.8,4.8,76.0,0.0,8.6,19366.0,42.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,11,137,0.0,2.6,270.0,7.1,9.9,5.5,74.0,0.0,9.0,14576.0,53.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,12,258,0.0,3.8,270.0,7.8,13.2,6.2,63.0,0.0,9.5,27856.0,152.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,13,209,0.0,4.4,270.0,10.2,14.5,6.4,58.0,0.0,9.6,32626.0,150.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,14,192,0.0,3.7,280.0,9.8,15.4,6.1,54.0,0.0,9.4,26355.0,126.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,15,243,0.0,3.2,280.0,11.0,14.6,4.8,52.0,0.0,8.6,20661.0,86.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,16,304,0.0,2.7,280.0,9.9,13.6,4.6,55.0,0.0,8.5,38606.0,40.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,17,322,0.0,1.9,280.0,6.5,11.3,4.3,62.0,0.0,8.3,60000.0,2.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,18,273,0.0,2.8,280.0,8.1,11.4,5.0,65.0,0.0,8.7,50921.0,0.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,19,262,0.0,2.0,280.0,8.2,10.5,5.0,69.0,0.0,8.7,57841.0,0.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,20,158,0.0,3.0,270.0,7.5,10.3,4.6,68.0,0.0,8.5,59891.0,0.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,21,172,0.0,2.9,260.0,8.1,9.7,4.3,69.0,0.0,8.3,60000.0,0.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,22,118,0.0,3.1,250.0,7.1,8.7,4.3,74.0,0.0,8.3,58793.0,0.0,Friday,Hiver,No Holiday
2023-01-13,2023,1,13,23,73,0.0,3.8,260.0,7.5,9.0,3.4,68.0,0.0,7.8,58390.0,0.0,Friday,Hiver,No Holiday
2023-01-14,2023,1,14,0,95,0.0,2.9,260.0,8.5,8.7,2.5,65.0,0.0,7.3,55909.0,0.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,1,46,0.0,2.8,290.0,10.7,8.7,2.7,66.0,0.0,7.4,52186.0,0.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,2,28,0.0,1.4,240.0,7.5,6.4,2.3,75.0,0.0,7.2,54390.0,0.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,3,16,0.0,3.6,270.0,7.2,6.7,2.5,74.0,0.0,7.3,57318.0,0.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,4,8,0.0,2.6,280.0,6.2,5.5,2.1,79.0,0.0,7.1,57490.0,0.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,5,4,0.0,1.5,280.0,3.8,5.6,2.1,78.0,0.0,7.1,55448.0,0.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,6,17,0.0,0.5,210.0,3.2,6.2,1.9,74.0,0.0,7.0,44000.0,0.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,7,30,0.0,1.2,290.0,2.6,6.4,1.7,72.0,0.0,6.9,33560.0,0.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,8,58,0.0,0.7,310.0,1.8,7.6,2.7,71.0,0.0,7.4,6602.0,9.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,9,101,0.0,1.2,290.0,2.5,9.5,3.4,66.0,0.0,7.8,28867.0,37.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,10,141,0.0,1.5,250.0,3.3,11.3,4.1,61.0,0.0,8.2,29025.0,74.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,11,199,0.0,0.9,330.0,4.9,13.3,3.6,52.0,0.0,7.9,42735.0,94.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,12,250,0.0,1.3,280.0,3.4,14.3,2.5,45.0,0.0,7.3,44870.0,135.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,13,304,0.0,2.4,270.0,5.4,15.9,2.7,41.0,0.0,7.4,28061.0,146.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,14,343,0.0,2.0,260.0,5.9,15.9,3.0,42.0,0.0,7.6,43136.0,101.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,15,306,0.0,2.7,260.0,5.5,14.9,3.9,48.0,0.0,8.1,49342.0,81.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,16,345,0.0,1.0,250.0,4.3,11.7,4.8,63.0,0.0,8.6,47587.0,25.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,17,307,0.0,1.2,270.0,3.1,10.2,6.4,77.0,0.0,9.6,31311.0,0.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,18,271,0.0,0.6,20.0,2.5,9.5,6.7,83.0,35.0,9.8,18465.0,0.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,19,190,0.0,1.4,30.0,2.6,9.1,7.0,87.0,60.0,10.0,24757.0,0.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,20,182,0.0,0.8,70.0,3.7,7.4,5.6,88.0,60.0,9.1,23881.0,0.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,21,166,0.0,1.3,50.0,4.8,8.8,7.1,89.0,60.0,10.1,18664.0,0.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,22,85,0.0,0.9,130.0,5.0,8.4,6.5,88.0,60.0,9.7,21239.0,0.0,Saturday,Hiver,Public Holiday
2023-01-14,2023,1,14,23,89,0.0,0.6,250.0,4.1,6.8,5.8,93.0,60.0,9.2,14391.0,0.0,Saturday,Hiver,Public Holiday
2023-01-15,2023,1,15,0,51,0.0,1.4,90.0,2.9,5.8,4.8,93.0,60.0,8.6,18259.0,0.0,Sunday,Hiver,Public Holiday
2023-01-15,2023,1,15,1,47,0.0,1.2,230.0,3.2,5.0,3.6,91.0,60.0,7.9,26056.0,0.0,Sunday,Hiver,Public Holiday
2023-01-15,2023,1,15,2,24,0.0,1.7,80.0,2.8,4.6,2.9,89.0,60.0,7.5,30499.0,0.0,Sunday,Hiver,Public Holiday
2023-01-15,2023,1,15,3,15,0.0,1.2,100.0,3.9,4.8,3.4,91.0,60.0,7.8,31820.0,0.0,Sunday,Hiver,Public Holiday
2023-01-15,2023,1,15,4,14,0.0,1.8,90.0,4.7,5.3,4.5,94.0,60.0,8.4,32312.0,0.0,Sunday,Hiver,Public Holiday
2023-01-15,2023,1,15,5,3,0.2,2.1,90.0,5.3,7.8,6.8,94.0,60.0,9.9,21716.0,0.0,Sunday,Hiver,Public Holiday
2023-01-15,2023,1,15,6,10,0.0,1.8,90.0,5.1,6.6,5.8,94.0,60.0,9.2,25588.0,0.0,Sunday,Hiver,Public Holiday
2023-01-15,2023,1,15,7,8,0.0,2.3,90.0,4.7,6.8,5.9,94.0,60.0,9.3,25625.0,0.0,Sunday,Hiver,Public Holiday
2023-01-15,2023,1,15,8,39,0.0,0.9,50.0,4.2,7.0,6.2,95.0,60.0,9.5,12469.0,5.0,Sunday,Hiver,Public Holiday
2023-01-15,2023,1,15,9,52,0.0,0.0,0.0,1.7,7.2,6.2,94.0,60.0,9.5,17634.0,28.0,Sunday,Hiver,Public Holiday
2023-01-15,2023,1,15,10,94,0.0,0.5,210.0,1.5,10.4,7.8,84.0,60.0,10.6,24077.0,86.0,Sunday,Hiver,Public Holiday
2023-01-15,2023,1,15,11,161,0.0,0.9,190.0,3.8,13.6,8.0,69.0,10.0,10.7,18769.0,134.0,Sunday,Hiver,Public Holiday
2023-01-15,2023,1,15,12,165,0.0,3.3,270.0,8.7,15.3,7.6,60.0,0.0,10.4,18610.0,147.0,Sunday,Hiver,Public Holiday
2023-01-15,2023,1,15,13,177,0.0,4.1,280.0,13.7,14.0,7.7,66.0,0.0,10.5,32561.0,110.0,Sunday,Hiver,Public Holiday
2023-01-15,2023,1,15,14,159,0.0,3.6,270.0,10.8,14.4,7.4,63.0,0.0,10.3,35457.0,77.0,Sunday,Hiver,Public Holiday
